BusID,RouteID,Q,year,RouteDirection,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),AverageTripDuration,OperatingCostPerPassenger
8775,22017,2,2024,3,32,192,64.7,470.3,2.4,45.1,110.47
8776,22018,2,2024,1,128,737,5491.1,31918,43.3,66.72,9.24
8777,22018,2,2024,2,127,739,5263,31091,42.1,70.86,10.11
8778,22019,2,2024,1,3,16,31.4,162.5,10.2,16.65,9.84
8779,22019,2,2024,2,4,21,66.4,343.3,16.3,29.12,10.69
8780,22020,2,2024,3,6,32,12.4,63,2,58.3,177.68
8781,22022,2,2024,1,14,75,36.6,186.6,2.5,16.61,40.06
8782,22022,2,2024,2,12,67,40.3,204.3,3,17.4,34.24
8783,22025,2,2024,1,7,38,17.7,94.3,2.5,40.89,98.86
8784,22025,2,2024,2,7,38,14,71,1.9,44.8,143.86
8785,22026,2,2024,1,12,68,121.8,671.6,9.9,54.25,32.96
8786,22026,2,2024,2,12,68,114.9,617.7,9.1,74.97,49.52
8787,22027,2,2024,1,8,42,52.6,266.3,6.3,39.34,37.23
8788,22027,2,2024,2,7,37,38.4,193.8,5.2,38.1,43.64
8789,22028,2,2024,1,25,138,292.2,1557.4,11.3,47.27,25.13
8790,22028,2,2024,2,25,138,332.9,1752.4,12.7,51.2,24.19
8791,22029,2,2024,1,54,309,1475.8,8043.6,26,28.95,6.67
8792,22029,2,2024,2,54,309,1352.1,7425.1,24,31.55,7.88
8793,22030,2,2024,1,2,12,5,26.5,2.2,19.27,52.36
8794,22030,2,2024,2,3,16,4.1,23.1,1.4,15.72,65.33
8795,22031,2,2024,1,33,176,357.8,1887,10.7,49.82,27.88
8796,22031,2,2024,2,33,176,360.2,1881.6,10.7,50.8,28.51
8797,22033,2,2024,1,6,36,54,308.8,8.6,64,44.77
8798,22033,2,2024,2,6,36,48,278.6,7.7,78.74,61.05
8799,22036,2,2024,1,32,178,184.4,967.7,5.4,13.71,15.13
8800,22036,2,2024,2,32,177,179.3,943.8,5.3,13.4,15.08
8801,22038,2,2024,1,57,303,1632,8622.7,28.5,86.52,18.24
8802,22038,2,2024,2,58,307,1878,9876.9,32.2,91.17,17
8803,22039,2,2024,1,26,144,221.5,1239.8,8.6,58.34,40.66
8804,22039,2,2024,2,25,142,218.2,1226.4,8.6,56.81,39.47
8805,22043,2,2024,1,5,29,1.6,10.8,0.4,44.6,718.56
8806,22043,2,2024,2,6,34,3.9,21.8,0.6,49.33,461.62
8807,22044,2,2024,1,13,74,52.1,282,3.8,39.5,62.19
8808,22044,2,2024,2,14,78,60.6,330.6,4.2,44.02,62.32
8809,22048,2,2024,1,33,188,409.4,2272.5,12.1,41.87,20.78
8810,22048,2,2024,2,33,187,373.3,2094,11.2,36.62,19.62
8811,22049,2,2024,1,6,35,23.7,124,3.5,23.8,40.31
8812,22049,2,2024,2,7,40,27.5,146.3,3.7,27.52,45.15
8813,22051,2,2024,1,12,72,185.6,1044.3,14.5,94.97,39.29
8814,22051,2,2024,2,13,79,197.5,1064.2,13.5,96.06,42.79
8815,22054,2,2024,1,2,10,4.4,22,2.2,151.41,412.94
8816,22054,2,2024,2,5,25,11.3,56.5,2.3,95.29,252.98
8817,22055,2,2024,1,7,37,49.7,251.5,6.8,59.14,52.2
8818,22055,2,2024,2,7,37,54,278.8,7.5,59.27,47.19
8819,22056,2,2024,1,4,25,17.2,101.5,4.1,55.26,81.67
8820,22056,2,2024,2,4,24,21.9,128.8,5.4,54.71,61.17
8821,22057,2,2024,1,24,130,136.9,774.1,6,42.45,42.77
8822,22057,2,2024,2,22,120,144.6,788.4,6.6,42.29,38.62
8823,22058,2,2024,1,13,74,14.3,85.8,1.2,52.5,271.68
8824,22058,2,2024,2,16,89,16.9,99.1,1.1,56.4,303.91
8825,22059,2,2024,1,9,51,25,133.9,2.6,106.2,242.7
8826,22059,2,2024,2,8,47,18.2,95.6,2,143.14,422.23
8827,22062,2,2024,1,74,422,2842.6,15365.5,36.4,40.58,6.69
8828,22062,2,2024,2,76,434,2529.8,13851.4,31.9,38.6,7.26
8829,22064,2,2024,1,10,70,227.2,1396.9,20,88.91,26.73
8830,22064,2,2024,2,10,69,185.7,1184.4,17.2,86.55,30.25
8831,22066,2,2024,1,78,451,2576.2,14065.7,31.2,57.19,11
8832,22066,2,2024,2,75,427,2291.4,12595.9,29.5,55.23,11.23
8833,22070,2,2024,1,1,6,4.3,22.5,3.8,30.86,49.38
8834,22070,2,2024,2,2,11,13.9,71.5,6.5,43.25,39.92
8835,22071,2,2024,1,1,5,7.5,37.5,7.5,62.58,50.06
8836,22071,2,2024,2,1,5,7.4,37,7.4,82.77,67.11
8837,22073,2,2024,1,11,61,155.3,816.9,13.4,94.04,42.13
8838,22073,2,2024,2,11,61,160.2,851.1,14,98.33,42.29
8839,22074,2,2024,2,4,23,24.8,139.1,6,38.11,37.81
8840,22075,2,2024,1,1,6,0,3,0.5,61.43,737.16
8841,22075,2,2024,2,2,11,5,27.8,2.5,56.73,134.68
8842,22076,2,2024,1,1,6,12.7,80.3,13.4,37.93,17
8843,22076,2,2024,2,1,6,4.7,27.3,4.6,40.54,53.46
8844,22077,2,2024,1,4,24,5.1,29.3,1.2,14.66,72.05
8845,22077,2,2024,2,5,27,10.2,58,2.1,15.38,42.96
8846,22083,2,2024,1,62,356,2240.1,12826.3,36,91.39,15.22
8847,22083,2,2024,2,62,355,2061.2,11852.4,33.4,88.82,15.96
8848,22085,2,2024,2,1,6,23,134,22.3,21.01,5.64
8849,22088,2,2024,1,2,12,4.6,23.3,1.9,18.06,55.81
8850,22088,2,2024,2,10,55,10.2,54.8,1,36.09,217.33
8851,22089,2,2024,1,68,389,3624.2,20264.6,52.1,86.33,9.94
8852,22089,2,2024,2,73,418,3887,21808.8,52.2,83.03,9.55
8853,22090,2,2024,1,3,16,14.6,73.3,4.6,37.6,49.24
8854,22090,2,2024,2,1,6,3.5,18.3,3.1,34.1,67.08
8855,22095,2,2024,1,1,6,15.1,78.8,13.1,25.23,11.53
8856,22095,2,2024,2,1,7,1.6,10.8,1.5,13.52,52.58
8857,22099,2,2024,1,2,7,21.5,123,17.6,34.38,11.74
8858,22130,2,2024,1,40,231,657.5,3569.4,15.5,37.25,14.46
8859,22141,2,2024,1,59,313,2014.7,10746.4,34.3,81.29,14.21
8860,22141,2,2024,2,59,314,2137.6,11441.9,36.4,79.98,13.17
8861,22147,2,2024,1,10,56,45.1,243.8,4.4,56.56,77.95
8862,22147,2,2024,2,11,62,37.9,205.8,3.3,54.58,98.66
8863,22304,2,2024,1,3,17,30.5,170.8,10,25.62,15.3
8864,22304,2,2024,2,7,40,45.4,245.8,6.1,21.85,21.33
8865,22400,2,2024,1,22,126,60.5,343.3,2.7,71.02,156.4
8866,22400,2,2024,2,24,136,92.4,512,3.8,73.58,117.27
8867,22479,2,2024,1,18,90,101.4,507,5.6,45.23,48.17
8868,22479,2,2024,2,18,90,116,580,6.4,34.45,32.07
8869,23001,2,2024,3,64,363,1044.9,5661.4,15.6,25,9.62
8870,23002,2,2024,3,65,368,1952.6,10777.1,29.3,67.45,13.82
8871,23003,2,2024,1,59,335,1718.1,9636.7,28.8,53.9,11.24
8872,23003,2,2024,2,53,303,1559.8,8666.6,28.6,56.16,11.78
8873,23005,2,2024,1,74,416,2325,12789.7,30.7,50.93,9.94
8874,23005,2,2024,2,74,416,2503.7,13814.4,33.2,55.6,10.05
8875,23006,2,2024,1,44,252,1547.2,8904.2,35.3,50,8.49
8876,23006,2,2024,2,41,207,1439,7274.6,35.1,49.1,8.38
8877,23007,2,2024,1,55,378,327.9,2230,5.9,30.74,31.26
8878,23007,2,2024,2,55,378,326.5,2173.7,5.8,30.38,31.7
8879,23008,2,2024,1,54,318,793.3,4369.7,13.7,38.69,16.89
8880,23008,2,2024,2,54,318,606.6,3346.7,10.5,36.28,20.68
8881,23010,2,2024,1,24,135,494.2,2671.6,19.8,53.1,16.1
8882,23011,2,2024,1,71,391,1910.6,10484.9,26.8,51.04,11.42
8883,23011,2,2024,2,71,391,2088.3,11407.6,29.2,50.36,10.36
8884,23012,2,2024,1,41,233,440.6,2376.8,10.2,47.34,27.84
8885,23012,2,2024,2,41,234,362,1959.6,8.4,46.86,33.57
8886,23013,2,2024,1,13,73,39.4,216.1,3,29.55,59.89
8887,23013,2,2024,2,14,78,45.8,247.6,3.2,28.93,54.68
8888,23015,2,2024,1,30,198,241.8,1669.7,8.4,30.22,21.5
8889,23015,2,2024,2,31,204,190.6,1289,6.3,27.26,25.89
8890,23017,2,2024,3,15,86,35.2,205.3,2.4,15.24,38.3
8891,23018,2,2024,1,29,165,1187.9,6497.4,39.4,67.78,10.33
8892,23018,2,2024,2,29,165,1144.2,6190.6,37.5,66.67,10.66
8893,23021,2,2024,1,21,126,50.1,385.8,3.1,34.38,67.37
8894,23021,2,2024,2,21,126,62.5,480.4,3.8,34.69,54.59
8895,23023,2,2024,1,61,358,3018.7,16792.2,46.9,62.83,8.04
8896,23023,2,2024,2,58,343,2824.7,15651.2,45.6,63.77,8.39
8897,23024,2,2024,1,59,333,1095.2,5877.2,17.6,37.27,12.67
8898,23024,2,2024,2,63,358,1289.4,6932.8,19.4,36.98,11.46
8899,23025,2,2024,1,39,223,1193.2,6635.1,29.8,49.98,10.08
8900,23025,2,2024,2,32,182,910.2,5176.6,28.4,57.23,12.07
8901,23032,2,2024,1,49,264,435.5,2249.3,8.5,12.29,8.65
8902,23032,2,2024,2,44,226,364,1843.3,8.2,11.1,8.17
8903,23034,2,2024,1,81,459,3896.3,20899.4,45.5,49.58,6.53
8904,23034,2,2024,2,81,459,4217.5,22908.7,49.9,52.81,6.35
8905,23035,2,2024,1,8,42,35.2,184.8,4.4,55.72,75.98
8906,23035,2,2024,2,9,48,46.6,242.6,5.1,56.2,66.72
8907,23037,2,2024,1,6,33,21.5,110.8,3.4,41.51,74.18
8908,23037,2,2024,2,6,33,25.2,130.3,3.9,54.17,82.32
8909,23040,2,2024,1,0,9,0,25.6,2.8,11.68,24.64
8910,23044,2,2024,1,39,214,382.8,2096.6,9.8,32.1,19.66
8911,23044,2,2024,2,36,201,348.2,1943.8,9.7,34.79,21.58
8912,23045,2,2024,1,55,317,104.6,614.4,1.9,31.66,98.01
8913,23045,2,2024,2,55,317,94.9,558.1,1.8,37.83,128.92
8914,23047,2,2024,1,10,58,121.1,688.4,11.9,56.35,28.49
8915,23047,2,2024,2,10,58,205.9,1125.6,19.4,60.68,18.76
8916,23049,2,2024,1,8,45,20.3,110.8,2.5,37.36,91.04
8917,23049,2,2024,2,8,45,29.9,157.3,3.5,36.84,63.23
8918,23050,2,2024,1,4,25,5.5,31.1,1.2,51.22,247.04
8919,23050,2,2024,2,4,25,20.1,112.4,4.5,57.61,76.88
8920,23052,2,2024,1,18,105,122.6,645.6,6.1,46.58,45.45
8921,23052,2,2024,2,17,100,96.4,526.7,5.3,46.98,53.52
8922,23053,2,2024,1,6,35,40.3,232.3,6.6,46.39,41.94
8923,23053,2,2024,2,6,35,44,243.1,6.9,47.49,41.02
8924,23056,2,2024,1,52,298,2179.6,11868.4,39.8,73.71,11.1
8925,23056,2,2024,2,53,304,2174.7,11881.7,39.1,76.4,11.73
8926,23058,2,2024,1,6,32,38.4,199.6,6.2,62.76,60.37
8927,23058,2,2024,2,5,28,45.6,234.8,8.4,65.08,46.56
8928,23060,2,2024,1,8,43,126.1,723.9,16.8,106.55,37.97
8929,23060,2,2024,2,9,52,187.2,996.6,19.2,105.16,32.92
8930,23061,2,2024,1,1,5,11.9,59.5,11.9,383.15,193.18
8931,23061,2,2024,2,1,5,0.1,0.5,0.1,68.18,1000
8932,23062,2,2024,1,1,5,9.6,48,9.6,147.55,92.22
8933,23062,2,2024,2,2,10,8.6,43,4.3,101.86,142.13
8934,23065,2,2024,1,6,34,79,412.8,12.1,45.73,22.6
8935,23065,2,2024,2,6,33,95.9,522.3,15.8,43.73,16.58
8936,23066,2,2024,1,6,33,23.7,122.3,3.7,40.43,65.45
8937,23066,2,2024,2,6,33,14.7,75.8,2.3,36.7,95.87
8938,23069,2,2024,2,1,5,0.4,2.3,0.5,10.2,133.04
8939,23070,2,2024,1,1,6,1.5,7.5,1.2,7.99,38.35
8940,23070,2,2024,2,2,11,0.5,4.3,0.4,8.27,126.93
8941,23072,2,2024,1,2,12,2.1,12.8,1.1,10.63,59.79
8942,23072,2,2024,2,5,27,3.4,18,0.7,17.93,161.37
8943,23074,2,2024,1,2,12,3.3,20.8,1.7,9.16,31.71
8944,23074,2,2024,2,5,25,7.2,38.5,1.5,9.47,36.9
8945,23076,2,2024,1,47,270,1458.5,8121.4,30.1,58.3,11.63
8946,23076,2,2024,2,48,275,1453.1,8131.7,29.6,61.02,12.38
8947,23077,2,2024,2,0,1,0,1.5,1.5,13.79,55.16
8948,23081,2,2024,1,1,6,11.1,70,11.7,25.9,13.32
8949,23081,2,2024,2,3,16,14.7,75,4.7,24.83,31.78
8950,23082,2,2024,1,2,12,31.6,175.8,14.6,41.57,17.03
8951,23082,2,2024,2,2,12,28.2,165,13.8,39,17.02
8952,23084,2,2024,2,1,5,3.9,19.5,3.9,39.37,60.57
8953,23087,2,2024,1,2,10,15.3,76.5,7.6,44.41,34.83
8954,23088,2,2024,1,1,6,13.7,75.5,12.6,32.07,15.29
8955,23088,2,2024,2,2,11,1.5,10,0.9,28.43,187.64
8956,23089,2,2024,1,4,24,23.9,134.5,5.6,16.33,17.48
8957,23089,2,2024,2,4,22,15.6,86.5,3.9,18.86,28.78
8958,23090,2,2024,1,1,6,25.8,151.3,25.2,25.78,6.13
8959,23090,2,2024,2,2,11,39.9,217.3,19.8,17.97,5.46
8960,23091,2,2024,1,3,17,65.3,339,19.9,43.43,13.07
8961,23091,2,2024,2,2,12,48.7,251.8,21,40.44,11.56
8962,23092,2,2024,1,3,17,10.6,54,3.2,6.87,12.98
8963,23093,2,2024,1,1,6,15,91,15.2,6.58,2.6
8964,23093,2,2024,2,1,6,18.8,110,18.3,10.75,3.52
8965,23094,2,2024,1,1,6,0.2,1.8,0.3,13.25,265
8966,23094,2,2024,2,2,11,2.7,16.5,1.5,13.66,54.64
8967,23095,2,2024,1,4,22,32.8,179.8,8.2,26.63,19.55
8968,23095,2,2024,2,1,6,33.9,188,31.3,28.71,5.5
8969,23096,2,2024,1,30,163,448.7,2365.2,14.5,38.32,15.85
8970,23096,2,2024,2,29,158,377.5,1991.8,12.6,42.58,20.27
8971,23098,2,2024,2,1,6,2.7,14.5,2.4,26.16,64.95
8972,23099,2,2024,2,1,6,0.1,0.5,0.1,34.15,1000
8973,23140,2,2024,1,16,96,265.9,1447.7,15.1,41.13,16.36
8974,23151,2,2024,1,17,96,275.1,1428.9,14.9,45.41,18.31
8975,23151,2,2024,2,15,90,187.5,1010.1,11.2,44.02,23.53
8976,23292,2,2024,1,10,59,20.2,107.8,1.8,30.1,98.84
8977,23292,2,2024,2,10,59,19,101.3,1.7,29.54,103.23
8978,23633,2,2024,1,12,68,72.2,414.2,6.1,108.79,107.16
8979,23633,2,2024,2,12,68,76.4,443.1,6.5,102.36,94.25
8980,24002,2,2024,1,2,12,77.9,459.3,38.3,12.57,1.97
8981,24002,2,2024,2,2,12,55.9,367,30.6,17.93,3.52
8982,24004,2,2024,1,86,483,2192.8,12007.4,24.9,16.46,3.97
8983,24004,2,2024,2,86,484,2524,13732.8,28.4,17.53,3.71
8984,24006,2,2024,1,48,266,926.3,5119.1,19.2,57.66,17.98
8985,24006,2,2024,2,48,263,903.6,4961.1,18.9,65.3,20.77
8986,24012,2,2024,1,9,48,104.7,571.5,11.9,44.1,22.22
8987,24012,2,2024,2,7,38,39,201.5,5.3,46.42,52.52
8988,24016,2,2024,3,23,128,212.3,1139.3,8.9,51.84,34.95
8989,24017,2,2024,1,22,117,145.5,767.1,6.6,22.8,20.87
8990,24017,2,2024,2,20,107,134.6,705.2,6.6,27.26,24.82
8991,24018,2,2024,3,25,165,172.1,1183.7,7.2,55.05,46.04
8992,24019,2,2024,1,28,163,74.2,409.4,2.5,22.18,52.98
8993,24019,2,2024,2,28,163,78.7,430.4,2.6,24.06,54.67
8994,24020,2,2024,1,29,155,223.5,1180.1,7.6,48.07,37.88
8995,24020,2,2024,2,34,182,242.3,1284.3,7.1,47.32,40.23
8996,24021,2,2024,1,9,47,18.6,94.5,2,32.43,96.78
8997,24021,2,2024,2,9,48,19.9,103.5,2.2,26.91,74.88
8998,24023,2,2024,1,72,405,1186.4,6488.9,16,36.49,13.66
8999,24023,2,2024,2,73,408,1020.7,5521.7,13.5,29.98,13.29
9000,24024,2,2024,1,6,34,1.8,10,0.3,110.76,1000
9001,24024,2,2024,2,7,39,4.6,24.1,0.6,84.82,823.56
9002,24025,2,2024,1,4,23,35.6,190.3,8.3,39.95,28.97
9003,24025,2,2024,2,4,22,40.3,212.5,9.7,43.47,27
9004,24028,2,2024,1,33,183,552.9,2987.6,16.3,43.59,16.02
9005,24028,2,2024,2,33,182,437,2403.9,13.2,49.77,22.61
9006,24035,2,2024,1,10,51,53.6,271.5,5.3,35.97,40.54
9007,24035,2,2024,2,10,51,62.1,311.5,6.1,37.7,37.03
9008,24036,2,2024,1,6,34,26.3,140.9,4.1,45.13,65.34
9009,24036,2,2024,2,6,34,29,153.4,4.5,48.44,64.42
9010,24040,2,2024,1,6,34,110.3,591.9,17.4,51.05,17.59
9011,24040,2,2024,2,7,38,133.6,699.8,18.4,50.82,16.56
9012,24042,2,2024,1,28,158,208.4,1236.6,7.8,41.19,31.58
9013,24042,2,2024,2,29,164,239.4,1389.5,8.5,41.98,29.73
9014,24043,2,2024,1,8,44,120.7,640.3,14.6,55,22.68
9015,24043,2,2024,2,8,44,112.3,609.7,13.9,49.09,21.26
9016,24044,2,2024,1,20,122,110.2,625.3,5.1,46.06,53.92
9017,24044,2,2024,2,21,127,98.9,567.4,4.5,43.08,57.86
9018,24050,2,2024,1,7,40,44.9,241.8,6,33.74,33.49
9019,24050,2,2024,2,7,40,43.1,232.5,5.8,35.5,36.65
9020,24055,2,2024,1,5,27,75.9,401,14.9,94.58,38.21
9021,24055,2,2024,2,5,27,76.6,401.1,14.9,95.24,38.47
9022,24057,2,2024,1,6,32,34.4,177.3,5.5,58.45,63.3
9023,24057,2,2024,2,6,32,26.9,146,4.6,56.4,74.17
9024,24059,2,2024,1,9,47,61.9,321.3,6.8,36.21,31.78
9025,24059,2,2024,2,5,27,25.3,133,4.9,44.58,54.3
9026,24060,2,2024,1,6,36,8.8,44.5,1.2,25.75,124.99
9027,24060,2,2024,2,6,35,5.3,27,0.8,21.47,166.99
9028,24062,2,2024,1,13,80,49.1,271.9,3.4,29.43,51.95
9029,24062,2,2024,2,13,79,56.1,303.4,3.8,32.67,51.04
9030,24063,2,2024,1,1,5,19.7,98.5,19.7,308.98,94.11
9031,24063,2,2024,2,1,5,7.9,39.5,7.9,91.49,69.49
9032,24065,2,2024,3,29,186,68.8,427.3,2.3,38.87,101.52
9033,24067,2,2024,1,6,36,13.7,73.4,2,56.96,167.62
9034,24067,2,2024,2,5,31,23.8,127.9,4.1,60.91,88.58
9035,24070,2,2024,1,30,162,195.5,1052.9,6.5,34.76,32.09
9036,24070,2,2024,2,32,172,268.7,1440.2,8.4,34.2,24.51
9037,24074,2,2024,1,1,6,37.8,212.1,35.4,34.97,5.94
9038,24074,2,2024,2,1,6,25.6,144.5,24.1,31.39,7.82
9039,24075,2,2024,1,1,6,4.2,25,4.2,24.17,34.8
9040,24076,2,2024,1,1,5,25.1,125.5,25.1,190.39,45.51
9041,24076,2,2024,2,1,5,3.5,17.5,3.5,164.1,281.31
9042,24080,2,2024,1,1,6,22.6,121.3,20.2,31.39,9.32
9043,24082,2,2024,1,1,6,12.9,79.1,13.2,19.15,8.72
9044,24082,2,2024,2,1,6,24.1,132.3,22,15.62,4.25
9045,24085,2,2024,1,5,27,142.1,730.5,27.1,18.27,4.05
9046,24085,2,2024,2,1,6,40.2,214.5,35.8,11.78,1.98
9047,24086,2,2024,1,4,19,33.5,179.6,9.5,21.59,13.7
9048,24086,2,2024,2,1,6,8.2,42.3,7,10.83,9.22
9049,24089,2,2024,2,2,11,3.1,20.5,1.9,13.31,42.85
9050,24090,2,2024,1,4,24,11.7,64.5,2.7,14.81,33.06
9051,24091,2,2024,1,3,18,38.3,205.3,11.4,22.82,12
9052,24091,2,2024,2,1,5,7.1,35.5,7.1,19.39,16.39
9053,24092,2,2024,1,61,339,4238.3,22816.2,67.3,77.1,6.87
9054,24092,2,2024,2,60,335,3898.6,21203.2,63.3,78.71,7.46
9055,24093,2,2024,1,1,6,4,32.5,5.4,8.2,9.08
9056,24095,2,2024,1,1,6,1.2,8.8,1.5,19.05,77.93
9057,24096,2,2024,1,1,6,15.7,87.3,14.6,28.22,11.64
9058,24096,2,2024,2,1,6,9.9,53.8,9,27.55,18.43
9059,24097,2,2024,1,2,13,44.4,267.8,20.6,18.73,5.46
9060,24097,2,2024,2,1,6,22.2,128,21.3,37.55,10.56
9061,24099,2,2024,2,2,11,0.9,4.5,0.4,9.57,140.36
9062,24100,2,2024,1,37,185,204,1020,5.5,59.64,64.9
9063,24100,2,2024,2,35,175,172.4,862,4.9,58.24,70.94
9064,24170,2,2024,1,1,5,7,35,7,29.77,25.52
9065,24296,2,2024,1,1,5,7,35,7,70.43,60.37
9066,24296,2,2024,2,1,5,9.5,47.5,9.5,74.92,47.32
9067,25004,2,2024,1,75,421,3657.9,20011.5,47.5,59.07,7.46
9068,25004,2,2024,2,75,421,3668.9,20118,47.8,60.68,7.62
9069,25005,2,2024,1,130,747,4392.8,25164.1,33.7,60.28,10.74
9070,25005,2,2024,2,130,747,4080.8,23452.3,31.4,63.11,12.06
9071,25006,2,2024,1,30,196,140.9,932.5,4.8,31.48,39.7
9072,25006,2,2024,2,30,195,145.5,1014.8,5.2,31.92,36.8
9073,25012,2,2024,1,9,65,40.7,247.6,3.8,61.04,96.15
9074,25012,2,2024,2,10,70,43.2,251.8,3.6,59.28,98.88
9075,25014,2,2024,1,16,96,29.3,161.9,1.7,55.44,197.24
9076,25015,2,2024,2,14,83,26.4,154.4,1.9,49.69,160.27
9077,25018,2,2024,1,6,31,49.4,254.8,8.2,68.65,50.11
9078,25018,2,2024,2,6,31,43.9,228.8,7.4,71.86,58.42
9079,25021,2,2024,1,3,17,36.2,190.6,11.2,49.78,26.64
9080,25021,2,2024,2,4,23,53.8,283.8,12.3,49.48,24.06
9081,25023,2,2024,1,47,253,594.9,3129.3,12.4,30.52,14.81
9082,25023,2,2024,2,47,256,684.8,3594.1,14,32.86,14.04
9083,25025,2,2024,1,4,22,37.2,201.8,9.2,47.8,31.27
9084,25025,2,2024,2,4,22,20.5,106.3,4.8,47.33,58.77
9085,25026,2,2024,1,64,364,2416,13411.7,36.8,53.5,8.71
9086,25026,2,2024,2,64,363,2428.7,13554.8,37.3,50.2,8.07
9087,25027,2,2024,1,6,30,2.6,13,0.4,13.64,188.86
9088,25027,2,2024,2,6,30,2.3,11.5,0.4,12.28,192.21
9089,25028,2,2024,1,7,37,67.6,351.1,9.5,36.23,22.91
9090,25028,2,2024,2,6,32,87,442.8,13.8,33.22,14.4
9091,25029,2,2024,1,4,23,7,38.9,1.7,54.3,192.63
9092,25029,2,2024,2,4,24,11.7,61.2,2.6,45.66,107.44
9093,25030,2,2024,1,0,9,0,33.3,3.7,12.49,20.25
9094,25031,2,2024,1,9,53,20.4,106.3,2,19.48,58.28
9095,25031,2,2024,2,9,53,17.5,93.5,1.8,15.21,51.73
9096,25033,2,2024,2,2,11,33.1,172,15.6,55.79,21.41
9097,25034,2,2024,1,3,17,4.2,21.3,1.3,44.7,214.06
9098,25034,2,2024,2,3,17,4.8,26.5,1.6,44.73,172.17
9099,25037,2,2024,1,58,329,2351.7,13583.6,41.3,67.51,9.81
9100,25037,2,2024,2,57,325,2192.8,12632.7,38.9,64.37,9.94
9101,25038,2,2024,1,10,50,12.4,62,1.2,10.2,49.35
9102,25038,2,2024,2,11,55,26.5,132.5,2.4,12.14,30.24
9103,25040,2,2024,1,0,8,1.4,53.2,6.6,67.07,60.51
9104,25040,2,2024,2,0,8,2.4,66.8,8.4,61.72,44.35
9105,25041,2,2024,3,34,189,314.5,1816.4,9.6,35.15,21.94
9106,25043,2,2024,1,11,62,41.7,226.3,3.6,20.2,33.21
9107,25043,2,2024,2,11,61,39.9,208.3,3.4,19.35,34
9108,25050,2,2024,1,6,30,23.9,119.5,4,49.03,73.85
9109,25050,2,2024,2,7,35,29.6,148,4.2,44.04,62.49
9110,25051,2,2024,1,60,334,2023.4,11082.1,33.2,55.94,10.12
9111,25051,2,2024,2,60,333,2506.5,13723.6,41.2,58.23,8.48
9112,25052,2,2024,1,3,19,18,106.5,5.6,55.45,59.35
9113,25052,2,2024,2,4,24,22.8,126.8,5.3,74.31,84.39
9114,25053,2,2024,1,7,37,27.8,143.9,3.9,48.88,75.41
9115,25053,2,2024,2,8,46,36.8,204.9,4.5,52.6,70.85
9116,25054,2,2024,1,6,33,14.7,75.1,2.3,37.36,98.5
9117,25054,2,2024,2,6,33,9.6,49.3,1.5,35.09,140.93
9118,25055,2,2024,1,1,6,0.5,2.5,0.4,17.7,254.88
9119,25055,2,2024,2,1,6,4.8,24.5,4.1,18.58,27.3
9120,25059,2,2024,1,5,31,14.8,79.8,2.6,53.77,125.33
9121,25059,2,2024,2,6,35,18.3,96.4,2.8,53.26,116.02
9122,25060,2,2024,1,42,237,1064.3,5692.9,24,66.38,16.58
9123,25060,2,2024,2,41,231,980.8,5237.9,22.7,63.41,16.78
9124,25061,2,2024,1,11,64,86.7,490.1,7.7,52.35,41.02
9125,25061,2,2024,2,11,63,79,427.9,6.8,53.12,46.93
9126,25069,2,2024,1,6,36,0,0,0,35.65,0
9127,25069,2,2024,2,8,46,0.2,1,0,30.24,1000
9128,25070,2,2024,1,1,6,0.7,3.5,0.6,23.67,243.46
9129,25075,2,2024,2,3,16,3.5,18.6,1.2,33.05,170.58
9130,25077,2,2024,1,1,5,4.5,22.5,4.5,24.47,32.63
9131,25077,2,2024,2,1,5,1.1,5.5,1.1,80.59,439.58
9132,25078,2,2024,1,3,18,26.5,138.3,7.7,24.84,19.4
9133,25079,2,2024,1,3,20,54.8,309.6,15.5,83.1,32.21
9134,25079,2,2024,2,4,23,59.5,333.1,14.5,83.95,34.78
9135,25080,2,2024,1,3,18,49,259.5,14.4,32.5,13.53
9136,25080,2,2024,2,6,32,71.8,371.6,11.6,41.1,21.24
9137,25086,2,2024,1,3,16,16.9,128,8,19.03,14.27
9138,25086,2,2024,2,4,21,11.6,75.3,3.6,20.72,34.67
9139,25089,2,2024,2,3,16,4.1,22.3,1.4,33.63,144.77
9140,25090,2,2024,1,60,317,1203.1,6304,19.9,54.55,16.46
9141,25090,2,2024,2,58,309,1255.7,6626.8,21.4,61.85,17.3
9142,25091,2,2024,2,7,37,51.7,261.8,7.1,22.54,19.11
9143,25092,2,2024,1,1,6,2.6,15,2.5,14.73,35.35
9144,25092,2,2024,2,6,32,71.3,369.3,11.5,19.28,10.02
9145,25093,2,2024,1,2,12,38.3,204.3,17,20.19,7.12
9146,25093,2,2024,2,1,7,6.9,42.8,6.1,21.26,20.86
9147,25094,2,2024,1,2,12,1.6,8,0.7,18.6,167.4
9148,25094,2,2024,2,2,12,2.5,13.5,1.1,18.96,101.12
9149,25095,2,2024,1,1,5,35.9,179.5,35.9,43.91,7.34
9150,25098,2,2024,1,1,5,12.2,61,12.2,25.39,12.49
9151,25098,2,2024,2,2,9,11.7,58.5,6.5,24.42,22.54
9152,25170,2,2024,1,0,4,3.7,23,5.8,82.61,86.2
